,name,lat,lon
2694,STOP n SHOP,41.0503617,-73.5621632
2695,Adams' Market,41.67386,-73.073992
2696,Grand Union Family Market,41.8264895,-72.2706963
2697,Stop & Shop,41.6976148,-72.7548407
2698,Super Stop & Shop,41.2948991,-73.4948524
2699,ShopRite,41.1801332,-73.2499225
2700,BJ's,41.162363,-73.2299403
2701,Price Chopper,41.8197427,-73.0781221
2702,PriceRite,41.2005901,-73.1867143
2703,Stew Leonard's,41.652242,-72.7297214
2704,ShopRite,41.2006738,-73.1197781
2705,Putnam Supermarket,41.9233821,-71.9089163
2706,Stop & Shop,41.9273812,-71.8773405
2707,Price Chopper,41.9191671,-71.9066471
2708,Stop & Shop,41.6685956,-72.8049891
2709,ShopRite,41.047342,-73.5648704
2710,Stop & Shop,41.0679854,-73.5449607
2711,D & D Market,41.6986434,-72.6686221
2712,Super Stop & Shop,41.4842382,-72.8072983
2713,Roberts Food Center,41.3596773,-72.6353343
2714,IGA,41.6792443,-73.0189236
2715,Starwood Village Market,41.4412702,-72.0178001
2716,Stop and Shop,41.2551388,-73.21664
2717,Stop&Shop,41.468555,-73.4845386
2718,Stop & Shop,41.479143,-73.2090387
2719,ALDI,41.5042907,-72.8085825
2720,Big Y,41.5069467,-72.806776
2721,Brooklyn Market,41.7838953,-71.9576298
2722,Sweet Peas Farm Market,41.7987393,-71.9053873
2723,Asia Grocers,41.716563,-72.7379492
2724,Xpect Deep Discounts,41.2855276,-72.881091
2725,Super Stop & Shop,41.2781473,-72.8689787
2726,Dollar General,41.3345885,-72.9009668
2727,Whole Foods Market,41.2482319,-73.0253336
2728,Trader Joe's,41.251309,-73.0177287
2729,Stop & Shop,41.2970458,-72.3837743
2730,Walmart,41.296828,-72.38155
2731,Big Y,41.3397583,-73.0766191
2732,Gristmill Country Market,41.4965269,-72.5577818
2733,Save a Lot,41.1830606,-73.2044945
2734,PriceRite,41.3627099,-72.922121
2735,Stop & Shop,41.3722711,-72.9143586
2736,Shoprite,41.3696141,-72.9221585
2737,BJs,41.2026519,-73.1126118
2738,Stop & Shop,41.2209919,-73.2189127
2739,Grade A Markets,41.0797077,-73.5326734
2740,The Cooking Company,41.3512174,-72.5609487
2741,Gardiner's Market,41.665584,-72.6028483
2742,C Town,41.1944405,-73.1538123
2743,Geissler's Supermarket,41.9529117,-72.7839386
2744,Grist Mill Market,41.5056219,-72.4471905
2745,Surplus Unlimited,41.5215108,-72.0923815
2746,Caraluzzi's Food Market,41.3708627,-73.4101054
2747,Stop & Shop,41.4791099,-72.1038802
2748,Stop & Shop,41.5455769,-72.6372975
2749,It's Only Natural,41.5638529,-72.6522387
2750,Stop & Shop,41.151239,-73.2457287
2751,Stop & Shop,41.263871,-73.1322845
2752,Stop & Shop,41.800846,-73.1278173
2753,Compare Foods,41.1721953,-73.2109393
2754,Stop & Shop,41.1376639,-73.302114
2755,Big Y,41.287905,-72.4159379
2756,Fairway,41.0454238,-73.5342028
2757,Whole Foods Market,41.0731857,-73.4763454
2758,Patel Brothers,41.1029058,-73.4367669
2759,Walmart,41.287176,-72.678888
2760,Big Y,41.2884178,-72.6771168
2761,Aldi,41.2688762,-72.9785353
2762,Stop & Shop,41.2718631,-72.9565604
2763,Checkers,41.1940999,-73.1447248
2764,The Fresh Market,41.2995047,-72.7061281
2765,New Morning Market,41.5548772,-73.2038771
2766,Stop & Shop,41.5061444,-72.901254
2767,McQuade's Marketplace,41.3709117,-71.9570594
2768,Tri Town Foods,41.3674581,-72.2087889
2769,Greenway Market,41.7668334,-72.6747194
2770,Grocery Outlet,41.7675473,-72.5675661
2771,Whole Foods,41.377813,-73.4758094
2772,Market 32,41.4237075,-73.1056389
2773,Price Rite,41.7227765,-72.6669527
2774,ALDI,41.5567017,-73.416866
2775,Big Y,41.2942791,-73.1112649
2776,ShopRite,41.230946,-73.0498499
2777,Bev-Max,41.0681518,-73.5454505
2778,Stop & Shop,41.3567285,-72.2117712
2779,ShopRite,41.7535301,-72.7158241
2780,Walmart Supercenter,41.7989539,-71.913443
2781,Walmart Supercenter,41.5836029,-71.9900544
2782,Aldi,41.58542,-71.9945548
2783,Walmart,41.8106,-72.8538
2784,Stop&Shop,41.4075549,-73.4182218
2785,Associated Supermarket,41.6706263,-72.9420411
2786,Better Value,41.6753724,-71.9163253
2787,Halal Meat & Seafoods,41.7978658,-72.5526291
2788,Fiddleheads Food Cooperative,41.3559675,-72.0998215
2789,Stop & Shop,41.3146455,-73.2166185
2790,Peter's Market,41.2016804,-73.3822118
2791,Big Y World Class Market,41.662023,-71.9135833
2792,Coventry Farms,41.7711937,-72.5207074
2793,Stop & Shop,41.3936982,-72.860242
2794,Ocean State Job Lot,41.3403021,-72.1266587
2795,Aldi,41.3411962,-72.1252855
2796,CVS,41.3413202,-72.1239537
2797,Aldi,41.3215127,-72.8693967
2798,Whole Foods Market,41.1281835,-73.380084
2799,Trader Joe's,41.80672,-72.5577086
2800,Walmart,41.56332,-73.004433
2801,Trader Joe's,41.1398518,-73.3519236
2802,Stop & Shop,41.5827693,-73.0317483
2803,Big Y,41.4762793,-72.907498
2804,Highland Park Market,41.9822781,-72.6492213
2805,Tylerville Country Market,41.4484787,-72.4725069
2806,Price Chopper,41.5529609,-72.680629
2807,ALDI,41.5535513,-72.6742171
2808,Stop & Shop,41.6018924,-72.6779848
2809,Ocean State Job Lot,41.7445723,-73.2042102
2810,Walmart Supercenter,41.6054577,-72.7118817
2811,PriceRite,41.6077722,-72.708928
2812,Stop & Shop,41.5330748,-72.7913206
2813,Aldi,41.9914146,-72.5820567
2814,Walmart Supercenter,41.4775365,-72.810641
2815,Adam's Hometown Market,41.3846194,-72.4345403
2816,Adam's Hometown Market,41.5694617,-72.6274798
2817,Ramirez Grocery Store,41.5633912,-72.6512555
2818,Harvest Market Natural Foods,39.7890853,-75.695537
2819,Foodlion,39.2801631,-75.5909896
2820,Acme,39.6826469,-75.7353412
2821,Food Lion,39.6411821,-75.6240557
2822,Redner's Warehouse Market,39.1150682,-75.5388708
2823,Wang's Oriental Food Store,39.6849574,-75.7421172
2824,Super Fresh,39.6939952,-75.7646142
2825,The Home Depot,39.6938864,-75.6638465
2826,ACME Market,39.667958,-75.7758256
2827,Acme,39.1853167,-75.5326407
2828,Hocker's Super Center,38.5498105,-75.1305006
2829,McCabe's Gourmet Market,38.509755,-75.055178
2830,Weis,38.7225024,-75.1249337
2831,Acme,39.7737288,-75.7088241
2832,Acme,39.7398678,-75.6933183
2833,Redner's,38.7006842,-75.4041749
2834,Zingo's,39.7187428,-75.7096812
2835,Costco,39.6777982,-75.6475632
2836,ACME,39.7287129,-75.6528262
2837,Jerusalem International Grocery,38.7421028,-75.1508269
2838,Acme,38.7366067,-75.143521
2839,Food Lion,38.9258079,-75.5647156
2840,Weis Market,38.6369733,-75.1950002
2841,Food Lion,38.4588793,-75.2319546
2842,Food Lion,38.5732789,-75.5664812
2843,Food Lion,38.4582351,-75.5597353
